"stockid","stocklong","assessid","method","country","region","area","species","comm_name","nyr","yr1","yr2","ssb_units","r_units","tb_units","catch_units","catch_use","r_age_yr","type","class","order","family","linf_cm","k","winf_g","tmax_yr","tmat_yr","m","lmat_cm","sst_c_avg","sst_c_trend","sst_c_cv","alpha","beta","sigmaR","theta","alpha_se","beta_se","sigmaR_se","theta_se","alpha_lo","beta_lo","sigmaR_lo","theta_lo","alpha_hi","beta_hi","sigmaR_hi","theta_hi","theta_sig","lcolor","pcolor"
"WAREHOUESE","Blue Warehou Eastern half of Southeast Australia","CSIRO-WAREHOUESE-1986-2008-MOESENEDER","SS3","Australia","Australia","Eastern half of Southeast Australia","Seriolella brama","Blue warehou",23,1986,2008,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Perciformes","Centrolophidae",59.3103479036126,0.229882790518287,2422.19659954238,14.2405101426486,3.53562792124142,0.354661945738023,33.4552360541866,16.3936210548244,0.00851590627764168,0.0204340593006881,3.15295629168821,0.494782352728898,0.8907166540948,0.180422937796518,0.895051488930835,0.190121316779485,0.133379879688304,0.259751561632803,1.39865537338377,0.122144571841107,0.629292089905724,-0.328690123003777,4.90725720999265,0.867420133616689,1.15214121828388,0.689535998596813,"none","grey60","black"
"WAREHOUWSE","Blue Warehou Western half of Southeast Australia","CSIRO-WAREHOUWSE-1986-2008-MOESENEDER","SS3","Australia","Australia","Western half of Southeast Australia","Seriolella brama","Blue warehou",23,1986,2008,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Perciformes","Centrolophidae",59.3103479036126,0.229882790518287,2422.19659954238,14.2405101426486,3.53562792124142,0.354661945738023,33.4552360541866,16.7205716544303,0.0142795150943323,0.0155599431521656,4.05581854410963,0.561065366354697,0.627252436259602,0.162824360135701,0.873317520914823,0.135653404010567,0.0936799786446549,0.256528742653445,2.34411620311657,0.295184694493986,0.443639678116079,-0.339971975465051,5.76752088510268,0.826946038215407,0.810865194403126,0.665620695736453,"none","grey60","black"
"WHAKE4T","White hake Southern Gulf of St. Lawrence","DFO-SG-WHAKE4T-1960-2013-OSGOOD","SPA","Canada","Canada East Coast","Southern Gulf of St. Lawrence","Urophycis tenuis","White hake",34,1978,2011,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Gadiformes","Phycidae",104.921358897042,0.120814095731601,9980.22372904554,18.5560335459286,5.53827218498775,0.207190057658322,55.3549084106373,6.53018014006866,0.0289168788252433,0.056682987800735,10.2920761628461,0.695506276472535,0.300270870908498,0.467550116056613,1.02421136358743,0.0642455996412466,0.0376925908068386,0.159344089715992,8.28462189021479,0.569584901175692,0.226393392927095,0.155235700213269,12.2995304354775,0.821427651769378,0.374148348889902,0.779864531899957,"positive","blue","blue"
"WHAKEGBGOM","White hake Georges Bank / Gulf of Maine","NEFSC-WHAKEGBGOM-1963-2014-SISIMP2016","ASAP","USA","US East Coast","Gulf of Maine / Georges Bank","Urophycis tenuis","White hake",51,1963,2013,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Gadiformes","Phycidae",104.921358897042,0.120814095731601,9980.22372904554,18.5560335459286,5.53827218498775,0.207190057658322,55.3549084106373,9.97244100590158,0.0312677415849397,0.0673217773787267,2.599687027473,0.400897794400304,0.422572608348771,-0.188338608901779,0.372610877105213,0.0598008793038175,0.042218046710944,0.0851362649743877,1.86936970834678,0.283688070964822,0.339825236795321,-0.355205688251579,3.33000434659922,0.518107517835786,0.505319979902221,-0.0214715295519791,"negative","red","red"
"WHITNS-VIId","Whiting NS-VIId","WGNSSK-WHITNS-VIId-1989-2016-ICESIMP2016","Unknown","multinational","European Union","IV and VIId","Merlangius merlangus","Whiting",26,1990,2015,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Gadiformes","Gadidae",44.3387753269563,0.292296097324264,800.183293006468,9.66544589187183,2.09489119387182,0.471925193520377,23.8411332977894,10.4871576941244,0.0268644501489853,0.040284018223511,1.4263862802221,0.189169867558812,0.393608275976782,-0.17222282107063,0.486385679987372,0.086323474068519,0.0553904235597077,0.172021560318321,0.473070347446848,0.0199758583845147,0.285043045799755,-0.509385079294539,2.37970221299735,0.358363876733109,0.502173506153809,0.16493943715328,"none","grey60","black"
"WHITVIa","Whiting ICES VIa","WGCSE-WHITVIa-1980-2016-ICESIMP2016","Unknown","multinational","European Union","West of Scotland","Merlangius merlangus","Whiting",35,1981,2015,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Gadiformes","Gadidae",44.3387753269563,0.292296097324264,800.183293006468,9.66544589187183,2.09489119387182,0.471925193520377,23.8411332977894,10.7972214864082,0.0292501351095042,0.0363434123864616,2.29037407000727,0.377471913494405,0.433975574429109,-0.309833860566671,0.269519042992209,0.0897265528419188,0.0530483517912209,0.19342986825252,1.76211674574254,0.201607869924244,0.330000804918316,-0.688956402341611,2.818631394272,0.553335957064566,0.537950343939902,0.0692886812082694,"none","grey60","black"
"WINFLOUN4T","Winter flounder Southern Gulf of St. Lawrence","DFO-SG-WINFLOUN4T-1960-2012-OSGOOD","VPA","Canada","Canada East Coast","Southern Gulf of St. Lawrence","Pseudopleuronectes americanus","Winter flounder",39,1973,2011,"MT","E00",NA,"MT","TL",NA,"fish","Actinopterygii","Pleuronectiformes","Pleuronectidae",47.2891926226775,0.315462989987188,1898.01032618992,12.4406254112231,2.72915182330743,0.335817999116794,26.1466616262232,6.44908674695424,0.0300182433665354,0.0637576156912092,1.63853025381525,0.264342134401925,0.569187054042641,0.465955025311202,0.602331125992957,0.102979407250558,0.0670810815634564,0.205359470618,0.457961246869057,0.0625024961908321,0.437708134178266,0.0634504628999217,2.81909926076145,0.466181772613019,0.700665973907015,0.868459587722482,"positive","blue","blue"
"WINFLOUN5Z","Winter Flounder NAFO-5Z","NEFSC-WINFLOUN5Z-1982-2014-SISIMP2016","ADAPT","USA","US East Coast","Georges Bank","Pseudopleuronectes americanus","Winter flounder",32,1982,2013,"MT","E00",NA,"MT","TL",1,"fish","Actinopterygii","Pleuronectiformes","Pleuronectidae",47.2891926226775,0.315462989987188,1898.01032618992,12.4406254112231,2.72915182330743,0.335817999116794,26.1466616262232,10.1548515508572,0.0366189039202143,0.0626546230990325,2.25471382109964,0.38023671046998,0.531071092389017,-0.1471310106856,0.488901674993033,0.095385303871285,0.0671512681658753,0.133029479159199,1.29646653811329,0.193281514882261,0.399454606783901,-0.407868789837631,3.21296110408598,0.567191906057698,0.662687577994133,0.113606768466431,"none","grey60","black"
"WITFLOUN5Y","Witch Flounder NAFO-5Y","NEFSC-WITFLOUN5Y-1982-2014-SISIMP2016","VPA","USA","US East Coast","Gulf of Maine","Glyptocephalus cynoglossus","Witch flounder",30,1982,2011,"MT","E00",NA,"MT","TC",3,"fish","Actinopterygii","Pleuronectiformes","Pleuronectidae",43.4285630071534,0.202210622814353,617.531018216572,22.7109398116508,5.60104014071657,0.224851030266693,26.9522694123439,12.1380618310637,0.0198609546563495,0.0352779824252157,3.44812720839224,0.523663302117707,0.475552225511417,-0.126550468892482,0.637169748074902,0.0893169634243605,0.0619821532148874,0.169516818542936,2.19927450216543,0.348602053805961,0.354067205210237,-0.458803433236637,4.69697991461904,0.698724550429454,0.597037245812596,0.205702495451672,"none","grey60","black"
"WMARLINATL","White marlin Atlantic","ICCAT-WMARLINATL-1956-2011-CHING","SS3","multinational","Atlantic Ocean","Atlantic Ocean","Kajikia albida","White marlin",55,1956,2010,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Perciformes","Istiophoridae",230.790931858753,0.402931351855856,89371.2832342432,10.7954400948041,2.57874571584382,0.511433014940102,114.59848275475,11.9948734330936,0.0156364707536512,0.0136958988331676,1.73097620364342,0.215571244051047,0.344313071140104,-0.362123185234396,0.379852486665909,0.0707598402913861,0.0443829241877558,0.275354104214826,0.986465329778238,0.0768819570799303,0.257322539732102,-0.901817229495455,2.4754870775086,0.354260531022164,0.431303602548105,0.177570859026663,"none","grey60","black"
"WPOLLAI","Walleye pollock Aleutian Islands","AFSC-WPOLLAI-1978-2015-SISIMP2016","Unknown","USA","US Alaska","Aleutian Islands","Theragra chalcogramma","Walleye pollock",38,1978,2015,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Gadiformes","Gadidae",64.1972130532834,0.256760882756684,1583.98853511185,11.359642388051,2.68566106435254,0.406954615049328,35.5722567835548,5.9411132809587,0.00513404809933373,0.0546101330750358,0.334516521560357,0.0688081321366021,0.71395601967788,0.0297732584019194,0.0767935087477345,0.117988339808494,0.0820700556446467,0.225036164007325,0.184001244414797,-0.162449013888046,0.553098710614372,-0.411297623052438,0.485031798705916,0.300065278161251,0.874813328741387,0.470844139856277,"none","grey60","black"
"WPOLLEBS","Walleye pollock Eastern Bering Sea","AFSC-WPOLLEBS-1963-2015-HIVELY","IA","USA","US Alaska","Eastern Bering Sea","Theragra chalcogramma","Walleye pollock",50,1964,2013,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Gadiformes","Gadidae",64.1972130532834,0.256760882756684,1583.98853511185,11.359642388051,2.68566106435254,0.406954615049328,35.5722567835548,4.13372836319589,0.00527702544267627,0.117975739639586,4.43206347924212,0.740204472833905,0.548086531978451,-0.143743306014524,0.825460154389067,0.0796856031127775,0.0551970528406026,0.142655024402213,2.81416157663955,0.584020690732861,0.43990030841087,-0.423347153842862,6.04996538184469,0.896388254934949,0.656272755546032,0.135860541813814,"none","grey60","black"
"WPOLLGA","Walleye pollock Gulf of Alaska","AFSC-WPOLLGA-1970-2015-SISIMP2016","Unknown","USA","US Alaska","Gulf of Alaska","Theragra chalcogramma","Walleye pollock",45,1970,2014,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Gadiformes","Gadidae",64.1972130532834,0.256760882756684,1583.98853511185,11.359642388051,2.68566106435254,0.406954615049328,35.5722567835548,7.25823352869582,0.0135701889781413,0.0707389211960269,1.78575059870922,0.517694445694262,0.895099250329933,-0.320929761532336,0.611448189810076,0.136270495933586,0.0959670861294742,0.199433500218041,0.587312146681467,0.250604273664434,0.707003761516164,-0.711819421959697,2.98418905073696,0.784784617724091,1.0831947391437,0.069959898895025,"none","grey60","black"
"WROCKPCOAST","Widow rockfish Pacific Coast","NWFSC-WROCKPCOAST-1916-2015-SISIMP2016","SS3","USA","US West Coast","Pacific Coast","Sebastes entomelas","Widow rockfish",100,1916,2015,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Scorpaeniformes","Sebastidae",38.0088829763065,0.128353478619067,930.755733019741,45.5742238919303,9.03826338969516,0.100069344932279,26.4090407384095,14.2135220718351,0.00582485567427664,0.040805880853219,0.922464584775999,0.200799800283152,0.619735620624273,-0.00369205906639852,0.240719928287538,0.0923997170038353,0.0650223441936042,0.13904907482007,0.450653525332425,0.0196963549556343,0.492291826004808,-0.276228245713736,1.39427564421957,0.381903245610669,0.747179415243737,0.268844127580939,"none","grey60","black"
"WSHRIMPGM","White shrimp Gulf of Mexico","SEFSC-WSHRIMPGM-1984-2014-SISIMP2016","SS3","USA","US Southeast and Gulf","Gulf of Mexico","Litopenaeus setiferus","White shrimp",31,1984,2014,"MT","E00",NA,"MT","TC",0,"invert","Malacostraca","Decapoda","Penaeidae",NA,NA,NA,NA,NA,NA,NA,24.2210864952388,0.0149485751719453,0.0118783501701742,3.51816942621295,0.309698532098888,0.191224798806844,0.0731603351918001,0.259138733912993,0.0350120402870439,0.0245791994452912,0.112013018769574,3.01025750774349,0.241074933136282,0.143049567894073,-0.146385181596565,4.02608134468242,0.378322131061494,0.239400029719615,0.292705851980166,"none","grey60","black"
"YEGROUPGM","Yellowedge grouper Gulf of Mexico","SEFSC-YEGROUPGM-1975-2009-HIVELY","SS3","USA","US Southeast and Gulf","Gulf of Mexico","Hyporthodus flavolimbatus","Yellowedge grouper",35,1975,2009,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Perciformes","Serranidae",91.2426248278434,0.13471709332415,14575.3656936383,24.2631242210334,7.74578534347632,0.22788408727405,52.433123354847,24.2745625927545,0.00359943964306761,0.0113538101691269,8.46933526606831,0.514269562817491,0.17868276819262,0.0303075904894555,0.627752423064176,0.0350989362667798,0.024636196564901,0.116303818613888,7.23894051686252,0.445475647734602,0.130395822925414,-0.197647893993765,9.69973001527409,0.583063477900379,0.226969713459826,0.258263074972676,"none","grey60","black"
"YELLCCODGOM","Yellowtail flounder Cape Cod / Gulf of Maine","NEFSC-YELLCCODGOM-1985-2014-SISIMP2016","VPA","USA","US East Coast","Cape Cod / Gulf of Maine","Limanda ferruginea","Yellowtail flounder",29,1985,2013,"MT","E00",NA,"MT","TC",1,"fish","Actinopterygii","Pleuronectiformes","Pleuronectidae",51.7219848103401,0.220903631568188,1332.64469316893,14.4973166065673,3.11421537043399,0.219156861681078,25.3883130007297,9.20233618682143,0.0466263518422484,0.0647925317143991,1.26054205818779,0.23742772294406,0.456503308689914,-0.100916862789237,0.344282918576607,0.0900741390012807,0.0606636119171057,0.134865297028504,0.585747537777644,0.0608824105015501,0.337602629332387,-0.365252844965105,1.93533657859794,0.41397303538657,0.575403988047442,0.163419119386632,"none","grey60","black"
"YELLGB","Yellowtail flounder Georges Bank","NEFSC-YELLGB-1935-2015-WATSON","SURBA","USA","US East Coast","Georges Bank","Limanda ferruginea","Yellowtail flounder",35,1973,2007,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Pleuronectiformes","Pleuronectidae",51.7219848103401,0.220903631568188,1332.64469316893,14.4973166065673,3.11421537043399,0.219156861681078,25.3883130007297,11.6965484046747,0.00360602151650083,0.0365216014437989,1.56582997864943,0.299849975340741,0.539809533573673,-0.0758805440165275,0.298820880738335,0.0944378972402303,0.0649412405196692,0.176144908511359,0.980141052402295,0.11475169674989,0.412524702155122,-0.421124564698791,2.15151890489657,0.484948253931593,0.667094364992225,0.269363476665737,"none","grey60","black"
"YELLSNEMATL","Yellowtail Flounder Southern New England-Mid Atlantic","NEFSC-YELLSNEMATL-1973-2014-SISIMP2016","ASAP","USA","US East Coast","Southern New England /Mid Atlantic","Limanda ferruginea","Yellowtail flounder",41,1973,2013,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Pleuronectiformes","Pleuronectidae",51.7219848103401,0.220903631568188,1332.64469316893,14.4973166065673,3.11421537043399,0.219156861681078,25.3883130007297,13.4661905342122,0.0223206862712108,0.0392239623034803,0.98789264043547,0.362864180980139,0.955223290989426,-0.595227871602555,0.2196661627251,0.15189357725215,0.112541879751153,0.222614547896057,0.557346961494274,0.0651527695659255,0.734641206677165,-1.03155238547883,1.41843831937667,0.660575592394353,1.17580537530169,-0.158903357726283,"negative","red","red"
"YFINEIO","Yellowfin tuna Indian Ocean","IOTC-YFINEIO-1950-2014-PONS","MULTIFAN-CL","multinational","Indian Ocean","Indian Ocean","Thunnus albacares","Yellowfin tuna",40,1972,2011,"MT","E00",NA,"MT","TC",NA,"fish","Actinopterygii","Perciformes","Scombridae",193.630261634018,0.326295550175636,114030.94190572,8.16452246105089,2.56785474655946,0.500982505729481,99.1945682278105,24.3364376180393,0.0145718640894809,0.00846551697722771,4.01615932276181,0.385328409410683,0.310338927025871,0.0170496146527503,0.644085253231685,0.0607473128966919,0.034846717379212,0.225035774428694,2.75375222642771,0.266263676133167,0.242039360962615,-0.42402050322749,5.27856641909591,0.504393142688199,0.378638493089127,0.458119732532991,"none","grey60","black"
"YFINEPAC","Yellowfin tuna Eastern Pacific","IATTC-YFINEPAC-1950-2016-PONS","Unknown","multinational","Pacific Ocean","Northeast Pacific","Thunnus albacares","Yellowfin tuna",42,1975,2016,"MT","E00",NA,"MT","TL",NA,"fish","Actinopterygii","Perciformes","Scombridae",193.630261634018,0.326295550175636,114030.94190572,8.16452246105089,2.56785474655946,0.500982505729481,99.1945682278105,21.1107259003246,0.0105999455238912,0.013215605505258,1.80285118677736,0.173995457715487,0.243425599358338,0.417951137343096,0.217341756677808,0.0381826572395971,0.0270442459072944,0.125443057044848,1.37686134368886,0.0991574495258765,0.190418877380041,0.172082745535194,2.22884102986587,0.248833465905097,0.296432321336635,0.663819529150998,"positive","blue","blue"
"YSOLEBSAI","Yellowfin sole Bering Sea and Aleutian Islands","AFSC-YSOLEBSAI-1954-2015-SISIMP2016","Unknown","USA","US Alaska","Bering Sea and Aleutian Islands","Limanda aspera","Yellowfin sole",61,1954,2014,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Pleuronectiformes","Pleuronectidae",45.1850518606869,0.13352614867326,1007.9302774162,23.672888793087,5.20562226845446,0.153311319563509,23.0155127635099,3.98840127070032,0.00786369034672723,0.133785487376238,14.4403349225972,1.21268492221228,0.496195287486222,0.000346989228838098,1.94599652294915,0.0653758378645235,0.0451908174871988,0.112903538316574,10.6261817376169,1.08454827999781,0.407621285211312,-0.220943945871648,18.2544881075776,1.34082156442675,0.584769289761132,0.221637924329324,"none","grey60","black"
"YTROCKNPCOAST","Yellowtail rockfish Northern Pacific Coast","NWFSC-YTROCKNPCOAST-1892-2012-SISIMP2016","SS3","USA","US West Coast","Northern Pacific Coast","Sebastes flavidus","Yellowtail rockfish",39,1967,2005,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Scorpaeniformes","Sebastidae",48.846772637637,0.123811675396527,1781.09464002695,56.3784341338261,10.3696600521057,0.0782234776992569,35.0430627147817,12.3845054984522,0.0138847996429231,0.035170467768673,1.3301780870797,0.181639026038952,0.361550915858481,-0.0549170978005948,0.404804969015793,0.0639913471226005,0.0413004962784578,0.132860754715714,0.53676034780875,0.0562159856786545,0.280601943152704,-0.315324177043394,2.12359582635066,0.307062066399249,0.442499888564259,0.205489981442205,"none","grey60","black"
